utility_id,utility_name,state,fiscal_year,total_revenue,total_expenses,net_income,total_assets,total_liabilities,total_equity,operating_margin,debt_to_assets
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2022,73112445.08,59297181.71,13815263.37,686633265.64,312322709.59,374310556.06,18.9,45.49
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2021,71685148.01,55513760.41,16171387.6,1025064554.01,589417365.12,435647188.89,22.56,57.5
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2020,70285714.55,54350681.39,15935033.15,827487802.99,400747588.05,426740214.94,22.67,48.43
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2019,68913600.75,60104811.9,8808788.85,660490382.04,387718929.2,272771452.84,12.78,58.7
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2018,67568273.29,51894953.5,15673319.79,839944941.22,362753425.52,477191515.71,23.2,43.19
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2017,66249209.23,52639398.27,13609810.96,751297839.65,306642178.69,444655660.96,20.54,40.81
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2016,64955895.87,55123531.24,9832364.63,783372122.66,424018616.66,359353506.0,15.14,54.13
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2015,63687830.49,49407325.11,14280505.38,652479001.9,287301281.31,365177720.59,22.42,44.03
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2024,6333544.56,5597183.42,736361.14,87099851.49,51679178.58,35420672.9,11.63,59.33
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2023,6269937.14,4770826.64,1499110.49,90153967.04,44551576.99,45602390.05,23.91,49.42
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2022,6206968.52,5109332.75,1097635.77,66292622.51,38052545.2,28240077.31,17.68,57.4
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2021,6144632.3,5054808.98,1089823.32,58602744.23,29216008.86,29386735.37,17.74,49.85
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2020,6082922.11,4701381.97,1381540.14,49123516.95,19985607.02,29137909.93,22.71,40.68
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2019,6021831.68,4985700.72,1036130.96,60656414.83,32751028.7,27905386.13,17.21,53.99
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2018,5961354.78,5237744.56,723610.22,56001860.75,30848919.47,25152941.28,12.14,55.09
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2017,5901485.24,4910920.04,990565.2,86983401.78,35935326.09,51048075.69,16.79,41.31
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2016,5842216.96,4783583.2,1058633.77,47437208.25,23909229.2,23527979.05,18.12,50.4
06c25fd6-6462-4a0c-8bdc-e46644ee72e1,West MN County Water District,MN,2015,5783543.92,4787204.79,996339.13,82676556.24,35227512.55,47449043.69,17.23,42.61
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2024,287450336.61,219106387.43,68343949.18,3911683149.68,2188829916.91,1722853232.77,23.78,55.96
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2023,274357325.65,208877411.24,65479914.4,3186740284.67,1306850275.19,1879890009.49,23.87,41.01
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2022,261860685.3,202841649.95,59019035.36,2931270449.56,1547668019.22,1383602430.33,22.54,52.8
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2021,249933251.63,220959613.04,28973638.59,2165243377.94,1015627132.25,1149616245.69,11.59,46.91
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2020,238549097.96,202077624.67,36471473.29,2478853630.36,1351786646.38,1127066983.98,15.29,54.53
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2019,227683478.55,198237348.22,29446130.33,2883668326.38,1561961863.2,1321706463.19,12.93,54.17
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2018,217312774.81,179511734.68,37801040.13,2440069975.5,1178492314.65,1261577660.85,17.39,48.3
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2017,207414443.93,155561501.35,51852942.58,2156151538.68,1121683069.48,1034468469.2,25.0,52.02
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2016,197966969.9,175673129.3,22293840.6,2638647170.75,1401748098.37,1236899072.38,11.26,53.12
c14dadd4-e85b-4c41-9c17-0adad832290d,Suburban UT Regional Water Authority,UT,2015,188949816.75,143586052.73,45363764.03,1782448687.38,793299541.57,989149145.81,24.01,44.51
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2024,152268737.12,129207381.62,23061355.5,1655333130.4,932647588.9,722685541.5,15.15,56.34
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2023,148935695.09,124249984.1,24685710.98,1632817560.9,772947754.93,859869805.97,16.57,47.34
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2022,145675610.71,113144633.33,32530977.37,1949929123.34,920578281.0,1029350842.34,22.33,47.21
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2021,142486886.99,123208679.48,19278207.51,1963269694.29,879683038.56,1083586655.73,13.53,44.81
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2020,139367961.91,115765732.74,23602229.17,1647675765.12,773003062.99,874672702.13,16.94,46.91
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2019,136317307.63,102467764.98,33849542.65,1756781083.67,826633702.96,930147380.71,24.83,47.05
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2018,133333429.75,111059800.28,22273629.47,1149861148.01,646831872.82,503029275.2,16.71,56.25
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2017,130414866.6,108490791.92,21924074.69,1107253473.22,605958946.27,501294526.95,16.81,54.73
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2016,127560188.48,111804143.98,15756044.51,1031814596.2,606862237.62,424952358.58,12.35,58.82
a4ccb584-9a55-490b-982d-647806cb3158,Metro NY Water Authority,NY,2015,124767997.01,100471088.92,24296908.09,1210827395.88,676959663.32,533867732.56,19.47,55.91
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2024,227504209.47,177746838.44,49757371.03,3214316189.7,1795092490.02,1419223699.67,21.87,55.85
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2023,218147435.66,181466671.58,36680764.07,3248920913.01,1503230346.78,1745690566.23,16.81,46.27
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2022,209175486.44,174636788.75,34538697.7,2036014486.98,1212669464.8,823345022.18,16.51,59.56
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2021,200572534.8,170433506.15,30139028.64,2452848147.92,1124418951.0,1328429196.92,15.03,45.84
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2020,192323404.62,159949125.1,32374279.51,2868065249.12,1630753414.75,1237311834.37,16.83,56.86
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2019,184413543.96,157877142.48,26536401.48,2093766904.27,1129993647.35,963773256.92,14.39,53.97
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2018,176828999.38,156031568.83,20797430.55,2024931092.19,831354800.92,1193576291.27,11.76,41.06
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2017,169556391.31,146331666.3,23224725.01,1773444990.93,841533483.47,931911507.46,13.7,47.45
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2016,162582890.44,127206625.74,35376264.71,2407919599.43,1072695177.39,1335224422.04,21.76,44.55
199a0a47-e0ad-4dbf-9cc2-b6e6253a5ae4,Greater CO County Water District,CO,2015,155896195.13,119558526.45,36337668.68,1328345297.18,718961919.64,609383377.54,23.31,54.12
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2024,51513199.43,45690121.56,5823077.87,634164190.28,344235352.59,289928837.69,11.3,54.28
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2023,49262063.52,43547407.54,5714655.99,668919427.52,273119815.4,395799612.12,11.6,40.83
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2022,47109302.65,36631800.56,10477502.09,480362557.4,235824642.51,244537914.89,22.24,49.09
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2021,45050617.81,38382203.34,6668414.47,624187664.38,333165506.84,291022157.54,14.8,53.38
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2020,43081897.86,35967314.51,7114583.35,562598645.66,296374814.05,266223831.61,16.51,52.68
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2019,41199211.32,35132734.96,6066476.36,355487658.98,195717924.47,159769734.51,14.72,55.06
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2018,39398798.51,34067783.49,5331015.02,332262087.78,138075934.72,194186153.06,13.53,41.56
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2017,37677064.06,29659457.35,8017606.71,347778581.0,195912221.41,151866359.59,21.28,56.33
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2016,36030569.71,32267424.63,3763145.08,522397628.49,294208079.29,228189549.19,10.44,56.32
c7aa5086-7341-4f5e-a347-afe98b6c6d7a,Regional TX Water Corporation,TX,2015,34456027.46,29154547.96,5301479.5,370429938.91,184682001.02,185747937.88,15.39,49.86
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2024,393070868.12,296049430.6,97021437.52,3557392704.52,1547556422.63,2009836281.9,24.68,43.5
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2023,385869974.65,326077488.32,59792486.33,4586156658.79,1997395075.48,2588761583.31,15.5,43.55
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2022,378800998.54,320995497.61,57805500.93,4924928122.31,2836359479.29,2088568643.01,15.26,57.59
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2021,371861523.1,285699627.65,86161895.44,4976274486.73,2095702408.82,2880572077.91,23.17,42.11
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2020,365049175.94,311341606.22,53707569.72,4781050643.52,2588245838.3,2192804805.22,14.71,54.14
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2019,358361628.12,274972670.14,83388957.98,4187543729.17,2124205715.69,2063338013.48,23.27,50.73
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2018,351796593.37,297592826.42,54203766.96,3469496401.13,1464443739.16,2005052661.97,15.41,42.21
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2017,345351827.31,261250904.92,84100922.39,2907598188.01,1378770319.58,1528827868.44,24.35,47.42
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2016,339025126.66,267351132.79,71673993.87,4143148519.06,1762416553.94,2380731965.13,21.14,42.54
e92773e7-a836-4aec-8929-fa7739372461,Metro PA Water Company,PA,2015,332814328.51,266262205.78,66552122.74,4627377855.31,2466494654.61,2160883200.71,20.0,53.3
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2024,157213648.82,118839871.99,38373776.83,1438475937.39,774559899.45,663916037.94,24.41,53.85
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2023,155434191.06,133470739.5,21963451.56,2292597780.5,1300187799.07,992409981.44,14.13,56.71
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2022,153674874.49,132383912.49,21290962.0,1706429653.96,728692142.19,977737511.77,13.85,42.7
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2021,151935471.14,126671556.93,25263914.2,2116612016.41,1203293819.54,913318196.87,16.63,56.85
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2020,150215755.61,134306680.42,15909075.19,1377572695.46,756444434.6,621128260.86,10.59,54.91
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2019,148515505.06,113076753.9,35438751.17,1455914282.87,671356928.27,784557354.6,23.86,46.11
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2018,146834499.18,122728651.19,24105847.99,1584727940.17,734045527.32,850682412.85,16.42,46.32
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2017,145172520.14,110829313.79,34343206.35,1621553927.5,830518428.24,791035499.26,23.66,51.22
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2016,143529352.58,119273219.01,24256133.57,1200140497.21,646829168.02,553311329.2,16.9,53.9
0189a1b6-0f00-4f64-a4df-65c697a0dcf4,West NC Water and Sewer,NC,2015,141904783.58,121783200.16,20121583.42,1288065538.91,534659763.27,753405775.64,14.18,41.51
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2024,97250393.5,74599903.28,22650490.22,955285536.88,494623068.92,460662467.96,23.29,51.78
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2023,92683514.76,81130031.31,11553483.45,775596632.57,399910179.36,375686453.22,12.47,51.56
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2022,88331096.66,70751878.01,17579218.65,1322508591.41,652195115.01,670313476.4,19.9,49.32
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2021,84183068.12,68590360.0,15592708.12,847363556.27,396517780.36,450845775.91,18.52,46.79
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2020,80229831.01,63237006.45,16992824.57,1058770801.48,429466880.64,629303920.84,21.18,40.56
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2019,76462237.93,64744625.42,11717612.51,1075319001.7,589782101.85,485536899.85,15.32,54.85
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2018,72871571.03,60851600.09,12019970.95,977754515.68,554814938.64,422939577.04,16.49,56.74
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2017,69449521.86,58924979.9,10524541.96,960734251.82,398891640.18,561842611.64,15.15,41.52
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2016,66188172.13,55820605.27,10367566.85,780583183.94,413932178.07,366651005.87,15.66,53.03
e977137e-5f48-492f-a1d6-644a6892ef9e,South MN Public Utilities Commission,MN,2015,63079975.38,53375783.84,9704191.55,751410443.86,450403342.76,301007101.09,15.38,59.94
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2024,1115248641.36,932752904.83,182495736.54,9770073952.43,4091033154.26,5679040798.17,16.36,41.87
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2023,1080995315.63,820115357.17,260879958.47,11710175276.99,6812392570.03,4897782706.97,24.13,58.17
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2022,1047794033.62,940543597.5,107250436.11,14845238166.63,8606008305.27,6239229861.36,10.24,57.97
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2021,1015612483.24,856957903.51,158654579.73,12146582006.67,6197640844.43,5948941162.24,15.62,51.02
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2020,984419344.85,778863578.56,205555766.29,10904373059.23,5290330476.37,5614042582.86,20.88,48.52
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2019,954184260.74,733345014.92,220839245.82,10159337569.33,5666370670.49,4492966898.84,23.14,55.78
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2018,924877805.59,696514958.41,228362847.18,11971341536.74,6342241746.56,5629099790.17,24.69,52.98
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2017,896471457.84,789175430.11,107296027.73,10094977362.56,5750989801.51,4343987561.05,11.97,56.97
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2016,868937571.93,766700716.18,102236855.75,11076262645.15,6278231454.29,4798031190.86,11.77,56.68
2dd5fb39-6c0d-41d7-800c-d088dd15c2e5,East OH Water Utility,OH,2015,842249351.39,725131575.32,117117776.07,11872875795.9,6109550467.06,5763325328.83,13.91,51.46
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2024,61398865.37,49460519.22,11938346.15,825879965.79,341921896.47,483958069.32,19.44,41.4
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2023,59954286.45,46005678.66,13948607.8,689345206.13,326044921.49,363300284.65,23.27,47.3
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2022,58543695.27,51794699.17,6748996.1,771788359.7,460731946.47,311056413.23,11.53,59.7
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2021,57166292.17,47810518.99,9355773.17,494394858.71,260587523.12,233807335.6,16.37,52.71
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2020,55821296.3,44175510.11,11645786.19,817993811.1,395577393.95,422416417.15,20.86,48.36
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2019,54507945.2,48051869.19,6456076.0,560480790.0,276054830.02,284425959.98,11.84,49.25
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2018,53225494.33,45619123.72,7606370.61,571028504.85,253072680.3,317955824.54,14.29,44.32
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2017,51973216.68,41173755.08,10799461.6,490212436.14,223654796.49,266557639.65,20.78,45.62
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2016,50750402.34,42435287.75,8315114.59,647919806.51,335343870.3,312575936.21,16.38,51.76
c59c3948-04fd-4196-a5bd-b52c7ac30209,East CO Municipal Water District,CO,2015,49556358.11,40888966.83,8667391.28,596071832.34,244809951.6,351261880.74,17.49,41.07
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2024,13059427.49,10948489.07,2110938.42,145081325.66,67076511.77,78004813.88,16.16,46.23
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2023,12562864.33,10404811.39,2158052.94,105120748.82,47130628.2,57990120.62,17.18,44.83
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2022,12085182.17,9102476.49,2982705.69,96870848.95,41752661.44,55118187.5,24.68,43.1
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2021,11625663.09,9021762.45,2603900.64,138872136.06,68564250.94,70307885.12,22.4,49.37
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2020,11183616.46,9791551.12,1392065.34,105568092.33,56829536.03,48738556.31,12.45,53.83
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2019,10758377.92,8099071.93,2659305.99,118029912.33,68135156.07,49894756.25,24.72,57.73
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2018,10349308.37,7897903.54,2451404.83,117441391.8,65489050.27,51952341.53,23.69,55.76
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2017,9955793.02,8696100.13,1259692.89,140689355.87,66126835.22,74562520.65,12.65,47.0
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2016,9577240.44,7293728.8,2283511.64,109631203.82,48640246.93,60990956.89,23.84,44.37
b0c17650-6ded-4650-8893-4faf5a13628c,East CO Public Utilities Commission,CO,2015,9213081.69,7336416.13,1876665.57,90438666.58,49680698.04,40757968.55,20.37,54.93
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2024,774193396.39,660424419.23,113768977.17,11486566331.69,4948072408.53,6538493923.16,14.7,43.08
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2023,752413497.44,662145212.67,90268284.78,8417806890.72,4434718532.19,3983088358.53,12.0,52.68
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2022,731246318.78,572517627.51,158728691.27,6642407326.02,2758705029.33,3883702296.69,21.71,41.53
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2021,710674623.12,541384929.75,169289693.37,7992282743.65,4024541879.52,3967740864.12,23.82,50.36
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2020,690681658.12,518012072.52,172669585.6,5919351850.35,3406274908.78,2513076941.57,25.0,57.54
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2019,671251142.7,572735913.72,98515228.98,7391032878.13,3792320127.45,3598712750.68,14.68,51.31
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2018,652367253.84,571299922.07,81067331.76,5473680079.42,2222847541.77,3250832537.64,12.43,40.61
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2017,634014613.61,507668743.79,126345869.83,8146092442.52,4311129576.27,3834962866.25,19.93,52.92
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2016,616178276.75,519925576.12,96252700.63,6697578595.29,2759886323.65,3937692271.63,15.62,41.21
26297d72-d59e-42e5-a09f-1e28bf0b6024,County MN Municipal Water District,MN,2015,598843718.4,504657261.44,94186456.95,6909589880.54,3565778586.97,3343811293.57,15.73,51.61
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2024,2355747313.56,1782062946.31,573684367.25,28114491661.81,14277486196.65,13837005465.16,24.35,50.78
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2023,2308439634.41,1776559943.51,531879690.9,18927715489.29,8630487055.46,10297228433.83,23.04,45.6
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2022,2262081979.27,1747228316.56,514853662.7,32492126595.45,14923084513.33,17569042082.13,22.76,45.93
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2021,2216655269.92,1992410752.75,224244517.18,23966114732.36,9648126112.47,14317988619.88,10.12,40.26
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2020,2172140811.31,1729605075.71,442535735.6,27939804843.86,15695724282.08,12244080561.79,20.37,56.18
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2019,2128520283.76,1755714138.79,372806144.98,30817495139.06,13663941996.27,17153553142.79,17.51,44.34
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2018,2085775735.54,1810980622.27,274795113.27,22610856093.83,11648258764.94,10962597328.89,13.17,51.52
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2017,2043889575.37,1590159047.62,453730527.75,20632425086.73,8425785635.12,12206639451.61,22.2,40.84
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2016,2002844565.28,1690892666.5,311951898.79,19760599408.96,8547369105.85,11213230303.11,15.58,43.25
f24163da-0c45-49a9-87de-94a4acea1f7e,South LA Water and Power Department,LA,2015,1962623813.45,1507938721.06,454685092.39,16668366179.24,8865500766.62,7802865412.62,23.17,53.19
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2024,157912700.21,131244429.73,26668270.48,2168442256.85,1074486544.38,1093955712.47,16.89,49.55
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2023,152147369.63,135942143.7,16205225.93,1282005056.95,755373963.98,526631092.97,10.65,58.92
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2022,146592529.0,110057289.67,36535239.33,2164981293.58,908233846.13,1256747447.45,24.92,41.95
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2021,141240493.42,106148685.51,35091807.91,1902420101.12,1134679161.0,767740940.12,24.85,59.64
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2020,136083858.55,103401505.28,32682353.27,1662656820.05,875889734.26,786767085.8,24.02,52.68
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2019,131115490.39,115200923.42,15914566.97,1383026587.91,681087248.75,701939339.16,12.14,49.25
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2018,126328515.41,101300778.9,25027736.51,1585405016.61,855107770.46,730297246.15,19.81,53.94
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2017,121716310.99,97381789.05,24334521.94,1586046439.65,659032166.04,927014273.62,19.99,41.55
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2016,117272496.35,101810147.9,15462348.44,1743232235.91,796035256.19,947196979.72,13.18,45.66
19bbe31e-d305-41c6-bcc5-5d68b2702b14,West TX Regional Water System,TX,2015,112990923.62,99614516.16,13376407.46,918906273.39,419082778.75,499823494.63,11.84,45.61
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2024,43505784.34,36951062.84,6554721.49,540881941.4,231342204.05,309539737.34,15.07,42.77
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2023,42176876.67,35466081.98,6710794.68,351253569.55,143361053.89,207892515.66,15.91,40.81
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2022,40888561.2,35674660.3,5213900.9,466396768.62,241650511.32,224746257.3,12.75,51.81
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2021,39639598.02,35479076.94,4160521.07,547954518.36,263522052.04,284432466.33,10.5,48.09
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2020,38428785.1,33636651.51,4792133.59,389045902.43,182709969.46,206335932.98,12.47,46.96
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2019,37254957.11,33498962.55,3755994.56,487491983.47,291721074.86,195770908.61,10.08,59.84
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2018,36116984.33,30859376.79,5257607.54,454863729.98,236682305.95,218181424.03,14.56,52.03
